Brand,Model,Year,Selling_Price,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner
Kia,Sonet,2024,6.79,12.43,153264,CNG,Individual,Manual,2
Maruti,Swift,2017,7.3,24.12,162264,CNG,Dealer,Automatic,1
Honda,Civic,2005,0.5,11.71,145346,CNG,Dealer,Manual,2
Tata,Tiago,2024,16.53,24.01,195976,Petrol,Individual,Manual,5
Mahindra,XUV500,2015,0.5,7.55,89900,CNG,Dealer,Automatic,5
Mahindra,Scorpio,2011,0.5,23.97,181555,Diesel,Individual,Manual,1
Maruti,Baleno,2012,0.5,22.34,5975,Diesel,Individual,Manual,3
Maruti,Swift,2020,7.84,14.16,24187,Petrol,Dealer,Manual,4
Toyota,Fortuner,2010,0.5,23.58,147241,CNG,Dealer,Manual,1
Kia,Seltos,2012,0.5,20.63,96818,Petrol,Individual,Automatic,2
Tata,Nexon,2010,0.5,6.53,23413,CNG,Individual,Automatic,5
Mahindra,Scorpio,2008,0.5,23.38,113301,CNG,Individual,Automatic,5
Kia,Sonet,2018,0.5,3.32,168461,CNG,Individual,Manual,4
Toyota,Fortuner,2010,0.5,14.26,109961,CNG,Dealer,Manual,2
Hyundai,Venue,2018,1.72,8.03,53966,Diesel,Individual,Manual,5
Honda,City,2018,6.74,20.32,35892,CNG,Individual,Automatic,5
Toyota,Fortuner,2013,0.5,6.21,85574,CNG,Individual,Automatic,4
Maruti,Dzire,2024,11.3,15.04,126532,Diesel,Dealer,Manual,5
Toyota,Etios,2011,0.5,15.6,64502,Petrol,Dealer,Manual,2
Kia,Sonet,2008,0.5,21.29,118719,Diesel,Dealer,Automatic,1
Hyundai,Verna,2011,0.5,24.43,54437,CNG,Individual,Automatic,5
Kia,Sonet,2018,1.09,6.82,130948,CNG,Dealer,Automatic,0
Maruti,Swift,2010,0.5,12.95,106095,Petrol,Individual,Manual,1
Kia,Sonet,2012,0.5,20.43,129653,CNG,Dealer,Manual,0
Maruti,Dzire,2007,0.5,9.0,106831,Diesel,Individual,Manual,3
Toyota,Innova,2017,0.68,12.97,196686,Petrol,Dealer,Manual,3
Mahindra,XUV500,2018,6.85,22.22,86512,CNG,Individual,Manual,3
Kia,Seltos,2017,2.72,18.65,164955,Diesel,Dealer,Manual,5
Kia,Seltos,2023,10.89,14.54,92775,Diesel,Individual,Automatic,1
Mahindra,XUV500,2018,8.41,24.37,64473,CNG,Individual,Manual,4
Honda,City,2005,0.5,7.97,66223,Petrol,Dealer,Automatic,0
Kia,Seltos,2008,0.5,21.18,41324,Diesel,Dealer,Manual,1
Toyota,Innova,2012,0.5,24.75,182196,CNG,Individual,Manual,2
Tata,Nexon,2006,0.5,11.53,21499,CNG,Individual,Manual,0
Hyundai,Verna,2009,0.5,4.04,44645,Petrol,Individual,Automatic,2
Mahindra,Bolero,2005,0.5,9.8,128551,Petrol,Individual,Manual,5
Mahindra,Bolero,2016,0.5,16.45,193539,CNG,Individual,Manual,2
Mahindra,Bolero,2012,0.5,11.41,149842,Petrol,Individual,Automatic,5
Maruti,Alto,2024,0.5,3.11,166194,Petrol,Dealer,Manual,5
Honda,City,2015,0.5,7.13,125608,CNG,Individual,Manual,0
Maruti,Dzire,2010,0.5,23.56,159765,Petrol,Individual,Automatic,1
Mahindra,XUV500,2006,0.5,5.8,165914,Diesel,Individual,Manual,0
Toyota,Fortuner,2023,2.36,6.47,56617,Petrol,Individual,Manual,3
Kia,Sonet,2013,0.5,22.98,23942,Petrol,Dealer,Automatic,4
Tata,Tiago,2010,0.5,15.64,118755,CNG,Dealer,Manual,1
Hyundai,Creta,2008,0.5,11.07,95458,Diesel,Dealer,Automatic,2
Maruti,Alto,2009,0.5,9.36,168045,Petrol,Individual,Manual,3
Hyundai,Venue,2006,0.5,12.96,40548,Petrol,Individual,Manual,4
Maruti,Baleno,2008,0.5,14.67,106500,Petrol,Individual,Manual,4
Honda,City,2021,0.5,3.87,131477,Petrol,Dealer,Automatic,5
Maruti,Alto,2017,6.21,21.7,146222,Diesel,Dealer,Automatic,1
Tata,Harrier,2012,0.5,10.84,122754,Diesel,Individual,Automatic,0
Honda,City,2017,0.84,11.67,145370,Diesel,Dealer,Manual,5
Tata,Tiago,2018,4.62,12.5,92418,Diesel,Individual,Automatic,3
Hyundai,Creta,2022,13.01,19.48,182454,Diesel,Dealer,Automatic,0
Maruti,Alto,2007,0.5,24.05,163859,Petrol,Dealer,Manual,5
Toyota,Fortuner,2011,0.5,3.09,55964,CNG,Dealer,Manual,0
Mahindra,XUV500,2011,0.5,7.37,167833,CNG,Individual,Automatic,0
Tata,Harrier,2019,7.11,21.37,169974,Diesel,Individual,Manual,0
Kia,Sonet,2019,8.54,23.26,181068,CNG,Individual,Automatic,2
Toyota,Innova,2012,0.5,20.5,155839,Petrol,Individual,Automatic,1
Kia,Sonet,2024,8.97,9.69,18972,Diesel,Individual,Automatic,2
Hyundai,Creta,2022,4.1,5.77,18073,Petrol,Dealer,Manual,3
Honda,Amaze,2020,7.21,14.14,38617,Petrol,Dealer,Automatic,5
Hyundai,Venue,2020,1.64,9.25,148539,Petrol,Dealer,Automatic,5
Kia,Sonet,2015,2.59,22.77,96620,Petrol,Dealer,Automatic,5
Hyundai,Verna,2012,0.5,8.37,49828,Diesel,Individual,Manual,3
Kia,Seltos,2015,1.55,15.26,104890,CNG,Dealer,Automatic,1
Honda,City,2008,0.5,4.78,33041,Petrol,Dealer,Automatic,4
Hyundai,Creta,2008,0.5,5.87,78026,CNG,Dealer,Automatic,1
Honda,City,2006,0.5,7.47,9009,Petrol,Dealer,Automatic,3
Toyota,Innova,2005,0.5,4.12,150569,Petrol,Dealer,Automatic,1
Tata,Harrier,2015,0.5,4.25,91240,Petrol,Dealer,Automatic,5
Honda,Civic,2022,0.7,4.91,154963,Diesel,Dealer,Automatic,5
Kia,Sonet,2012,0.5,23.37,39082,Diesel,Dealer,Manual,4
Tata,Tiago,2018,0.56,8.68,101855,CNG,Individual,Automatic,5
Maruti,Swift,2024,9.99,13.51,80914,CNG,Individual,Automatic,3
Toyota,Etios,2024,4.58,4.01,11855,CNG,Dealer,Automatic,1
Toyota,Innova,2013,0.5,19.06,113021,CNG,Individual,Automatic,1
Maruti,Dzire,2010,0.5,23.18,42055,Petrol,Individual,Automatic,3
Honda,City,2009,0.5,13.52,152103,Diesel,Dealer,Automatic,3
Tata,Nexon,2014,0.5,15.92,152131,CNG,Individual,Manual,0
Kia,Seltos,2021,13.9,24.49,46880,Petrol,Individual,Manual,5
Honda,Civic,2024,11.87,16.86,139296,Petrol,Individual,Manual,2
Mahindra,Scorpio,2010,0.5,15.51,91588,Diesel,Dealer,Automatic,5
Toyota,Etios,2008,0.5,5.31,199078,CNG,Individual,Manual,0
Toyota,Fortuner,2011,0.5,18.42,95937,Petrol,Dealer,Automatic,3
Maruti,Dzire,2024,19.6,22.95,36456,CNG,Individual,Manual,0
Toyota,Fortuner,2022,15.0,21.71,43321,CNG,Individual,Manual,1
Hyundai,i20,2005,0.5,10.68,155876,Petrol,Dealer,Automatic,4
Mahindra,XUV500,2019,1.72,7.0,144094,Diesel,Dealer,Automatic,3
Hyundai,i20,2014,0.6,17.82,52736,Petrol,Individual,Manual,1
Tata,Harrier,2019,0.55,9.82,117282,Petrol,Individual,Manual,5
Toyota,Etios,2023,1.25,6.47,185489,CNG,Dealer,Manual,1
Toyota,Fortuner,2022,8.33,11.94,10574,CNG,Dealer,Manual,2
Maruti,Swift,2006,0.5,21.2,155747,Petrol,Individual,Automatic,0
Tata,Tiago,2021,5.12,8.59,52368,Petrol,Dealer,Automatic,3
Toyota,Etios,2013,0.5,3.53,141842,Petrol,Individual,Automatic,0
Toyota,Fortuner,2006,0.5,23.04,188456,Petrol,Dealer,Manual,5
Toyota,Innova,2023,4.61,11.09,159438,CNG,Individual,Manual,3
Maruti,Swift,2014,1.97,21.54,29598,Diesel,Individual,Manual,3
Kia,Sonet,2021,9.94,15.01,29608,Diesel,Dealer,Automatic,4
Kia,Seltos,2008,0.5,23.4,162797,Petrol,Dealer,Manual,0
Hyundai,Creta,2008,0.5,8.72,88407,Petrol,Dealer,Manual,1
Hyundai,Creta,2016,2.88,10.47,51180,Diesel,Dealer,Automatic,2
Honda,Amaze,2016,0.5,4.62,101651,Diesel,Dealer,Manual,1
Hyundai,Venue,2006,0.5,3.48,185682,CNG,Individual,Automatic,2
Kia,Seltos,2022,3.2,5.07,152203,Diesel,Dealer,Automatic,0
Mahindra,Scorpio,2018,5.71,13.74,6215,CNG,Individual,Automatic,2
Mahindra,Bolero,2021,2.6,7.01,67065,CNG,Individual,Automatic,0
Mahindra,Scorpio,2020,11.52,24.8,147729,Petrol,Individual,Automatic,4
Maruti,Alto,2020,12.69,22.01,59589,Petrol,Dealer,Automatic,0
Toyota,Etios,2018,1.83,10.48,6836,CNG,Individual,Manual,5
Toyota,Fortuner,2014,0.5,20.13,91351,Petrol,Dealer,Automatic,4
Kia,Seltos,2016,0.5,4.29,102230,Petrol,Dealer,Manual,4
Kia,Sonet,2008,0.5,24.18,50349,Diesel,Dealer,Manual,3
Kia,Sonet,2010,0.5,21.59,185385,Petrol,Individual,Automatic,2
Honda,Amaze,2008,0.5,11.73,194303,Diesel,Individual,Automatic,0
Kia,Seltos,2019,10.99,23.86,20051,CNG,Dealer,Manual,4
Kia,Seltos,2023,17.2,24.44,116818,CNG,Dealer,Manual,1
Tata,Tiago,2018,5.45,20.53,146348,CNG,Individual,Manual,2
Hyundai,Venue,2006,0.5,24.91,169338,CNG,Dealer,Manual,3
Kia,Seltos,2017,0.5,11.28,150486,Diesel,Individual,Automatic,3
Toyota,Innova,2016,2.92,12.31,67335,Petrol,Dealer,Manual,0
Maruti,Baleno,2009,0.5,6.77,11923,Petrol,Individual,Automatic,3
Mahindra,XUV500,2010,0.5,11.11,181477,Petrol,Dealer,Automatic,5
Toyota,Fortuner,2008,0.5,21.77,171985,Petrol,Dealer,Manual,3
Kia,Sonet,2020,2.72,8.13,68186,Petrol,Dealer,Manual,1
Maruti,Dzire,2021,6.97,15.17,123941,Diesel,Individual,Manual,5
Kia,Sonet,2010,0.5,3.01,132611,Petrol,Individual,Manual,0
Kia,Seltos,2014,0.5,4.26,93324,Diesel,Individual,Automatic,0
Honda,City,2021,15.06,23.15,91561,Petrol,Dealer,Automatic,3
Maruti,Baleno,2010,0.5,22.13,190774,CNG,Dealer,Manual,2
Kia,Sonet,2017,6.44,22.35,79357,Petrol,Individual,Manual,2
Toyota,Etios,2019,1.51,5.01,51520,Petrol,Individual,Automatic,3
Honda,Civic,2015,0.5,6.62,127089,Petrol,Dealer,Automatic,1
Hyundai,Creta,2006,0.5,10.99,88335,Petrol,Dealer,Automatic,3
Mahindra,Bolero,2021,6.65,15.71,148995,CNG,Individual,Manual,2
Maruti,Swift,2020,5.02,16.03,129963,CNG,Individual,Manual,4
Toyota,Etios,2016,0.99,19.57,140936,CNG,Individual,Manual,4
Tata,Harrier,2010,0.5,24.23,98291,Petrol,Dealer,Manual,5
Tata,Harrier,2010,0.5,19.79,121873,Petrol,Dealer,Manual,3
Toyota,Innova,2021,10.45,21.77,128903,CNG,Individual,Manual,4
Kia,Sonet,2005,0.5,21.64,94266,Petrol,Individual,Manual,2
Kia,Sonet,2020,1.11,4.99,94650,CNG,Dealer,Automatic,2
Mahindra,Scorpio,2015,2.01,11.27,19731,CNG,Individual,Automatic,1
Kia,Sonet,2006,0.5,12.51,31467,CNG,Individual,Manual,0
Tata,Harrier,2019,8.48,19.69,74823,Petrol,Dealer,Manual,1
Maruti,Alto,2012,0.5,10.89,180592,Petrol,Dealer,Automatic,0
Toyota,Etios,2008,0.5,7.87,87682,Petrol,Dealer,Automatic,4
Honda,Civic,2023,18.26,20.89,6872,CNG,Dealer,Automatic,2
Mahindra,Bolero,2012,0.5,17.21,89963,Petrol,Dealer,Manual,5
Toyota,Innova,2016,1.51,12.66,70044,CNG,Individual,Manual,1
Hyundai,Creta,2010,0.5,19.21,120905,CNG,Individual,Manual,3
Maruti,Dzire,2018,4.16,10.63,8683,Diesel,Dealer,Manual,5
Hyundai,Venue,2015,0.5,5.19,84964,CNG,Dealer,Automatic,5
Maruti,Baleno,2022,10.28,18.36,153672,CNG,Individual,Automatic,2
Tata,Tiago,2012,0.5,20.48,35295,Petrol,Dealer,Manual,0
Maruti,Dzire,2020,12.32,22.45,65131,Diesel,Dealer,Manual,4
Toyota,Fortuner,2005,0.5,7.7,127615,Diesel,Dealer,Manual,5
Hyundai,Venue,2020,1.46,3.84,91680,Diesel,Individual,Automatic,1
Kia,Sonet,2014,1.43,22.04,91950,Diesel,Individual,Manual,0
Toyota,Etios,2005,0.5,13.72,76199,CNG,Individual,Automatic,3
Toyota,Innova,2020,10.05,18.8,96620,Petrol,Dealer,Manual,1
Honda,City,2007,0.5,15.12,106382,CNG,Dealer,Manual,4
Honda,City,2019,7.11,14.6,6581,CNG,Dealer,Manual,2
Honda,Amaze,2024,12.25,15.09,23937,CNG,Individual,Manual,3
Toyota,Fortuner,2019,0.5,9.5,182209,Petrol,Dealer,Manual,5
Tata,Tiago,2009,0.5,3.42,181356,CNG,Dealer,Automatic,2
Toyota,Innova,2019,11.19,23.85,141702,Diesel,Individual,Automatic,0
Honda,City,2013,0.5,7.54,63321,CNG,Individual,Manual,1
Toyota,Fortuner,2009,0.5,13.32,180080,CNG,Individual,Automatic,4
Maruti,Alto,2019,8.0,18.34,117081,CNG,Dealer,Manual,0
Maruti,Baleno,2022,11.81,17.05,86436,Diesel,Individual,Automatic,2
Kia,Sonet,2022,12.0,17.22,40215,CNG,Dealer,Manual,0
Maruti,Baleno,2006,0.5,19.54,10093,Diesel,Individual,Manual,0
Mahindra,Scorpio,2014,0.5,9.0,62339,Diesel,Individual,Manual,1
Tata,Nexon,2015,0.5,14.43,183401,CNG,Dealer,Automatic,1
Mahindra,Bolero,2010,0.5,11.7,150718,Diesel,Individual,Automatic,3
Honda,City,2008,0.5,6.03,48700,CNG,Dealer,Automatic,1
Mahindra,Scorpio,2012,0.5,20.74,174424,Petrol,Dealer,Automatic,1
Maruti,Baleno,2013,0.5,12.65,106840,Petrol,Individual,Automatic,3
Tata,Nexon,2009,0.5,16.65,7032,Petrol,Individual,Manual,4
Honda,City,2022,15.52,23.28,64657,Diesel,Individual,Manual,4
Hyundai,i20,2015,0.5,10.93,94828,Petrol,Individual,Manual,5
Hyundai,Creta,2008,0.5,20.65,49939,CNG,Dealer,Automatic,4
Hyundai,Creta,2024,11.66,14.18,29974,Petrol,Individual,Automatic,3
Maruti,Swift,2019,4.17,8.94,45659,Diesel,Dealer,Automatic,5
Kia,Sonet,2010,0.5,15.95,164563,Diesel,Dealer,Manual,3
Mahindra,XUV500,2007,0.5,7.23,82821,Diesel,Dealer,Manual,3
Mahindra,Bolero,2014,0.5,4.09,180909,CNG,Individual,Automatic,2
Toyota,Etios,2008,0.5,5.7,50232,CNG,Dealer,Automatic,0
Tata,Nexon,2017,5.45,19.36,63748,Diesel,Dealer,Automatic,5
Toyota,Innova,2013,0.5,15.6,129306,Diesel,Dealer,Automatic,3
Mahindra,Bolero,2011,0.5,16.84,12563,Diesel,Individual,Manual,5
Hyundai,i20,2012,0.5,19.22,114623,CNG,Individual,Manual,1
Honda,City,2018,0.53,7.6,188228,Petrol,Dealer,Automatic,1
Honda,Civic,2010,0.5,11.26,45505,Petrol,Dealer,Manual,4
Kia,Sonet,2022,16.35,24.57,135111,Petrol,Individual,Automatic,0
Kia,Sonet,2008,0.5,21.57,23322,Petrol,Individual,Manual,5
Hyundai,Venue,2021,7.94,15.44,161944,Petrol,Individual,Automatic,2
Toyota,Innova,2015,1.1,19.95,174469,Petrol,Dealer,Manual,0
Maruti,Dzire,2018,6.92,23.32,126207,Diesel,Individual,Manual,1
Mahindra,Bolero,2012,0.5,13.43,47121,CNG,Dealer,Automatic,3
Hyundai,Venue,2021,10.94,16.86,83250,Diesel,Dealer,Automatic,2
Mahindra,Bolero,2008,0.5,13.0,38231,CNG,Individual,Automatic,3
Maruti,Swift,2022,9.09,17.46,127200,Diesel,Individual,Manual,4
Toyota,Etios,2008,0.5,10.91,85780,Diesel,Individual,Manual,1
Tata,Nexon,2011,0.5,8.44,67835,CNG,Dealer,Manual,2
Maruti,Alto,2005,0.5,15.71,186129,Diesel,Dealer,Automatic,1
Tata,Tiago,2020,8.37,14.71,28831,Diesel,Dealer,Automatic,5
Hyundai,Verna,2008,0.5,11.99,22900,Diesel,Dealer,Automatic,5
Maruti,Alto,2018,6.76,20.67,133157,Diesel,Dealer,Automatic,3
Maruti,Alto,2020,0.5,3.84,199385,CNG,Individual,Manual,2
Tata,Nexon,2017,1.04,5.3,16766,Petrol,Dealer,Manual,1
Maruti,Dzire,2020,3.68,8.24,11448,Petrol,Dealer,Manual,5
Hyundai,Verna,2015,0.83,20.75,143161,Diesel,Individual,Manual,1
Honda,Amaze,2010,0.5,9.27,37440,Diesel,Dealer,Manual,2
Honda,Civic,2005,0.5,19.25,61302,Diesel,Individual,Automatic,3
Honda,City,2021,1.85,3.78,53551,Petrol,Individual,Automatic,4
Honda,Amaze,2005,0.5,11.18,194507,CNG,Dealer,Manual,0
Mahindra,Bolero,2006,0.5,8.79,37929,Diesel,Individual,Automatic,0
Toyota,Etios,2020,7.3,18.22,194710,CNG,Dealer,Manual,1
Mahindra,Scorpio,2024,2.56,4.61,77661,Diesel,Dealer,Manual,1
Toyota,Fortuner,2017,5.68,20.25,76937,Petrol,Individual,Automatic,2
Toyota,Etios,2006,0.5,9.68,78748,Diesel,Individual,Manual,1
Tata,Harrier,2005,0.5,4.84,181819,CNG,Individual,Manual,2
Hyundai,Verna,2012,0.5,4.33,89803,CNG,Dealer,Automatic,0
Kia,Sonet,2005,0.5,3.09,62146,CNG,Dealer,Manual,3
Maruti,Swift,2009,0.5,18.68,47983,CNG,Dealer,Automatic,5
Honda,Amaze,2019,3.05,4.86,51837,Diesel,Individual,Automatic,0
Tata,Harrier,2015,2.93,20.75,41932,Petrol,Individual,Manual,1
Hyundai,Creta,2007,0.5,6.21,168317,CNG,Dealer,Manual,4
Maruti,Dzire,2020,3.53,8.55,159851,Diesel,Dealer,Automatic,0
Tata,Harrier,2018,7.02,22.68,119287,CNG,Dealer,Automatic,5
Tata,Harrier,2019,8.96,19.21,37582,Petrol,Dealer,Manual,3
Maruti,Alto,2012,0.5,12.93,165841,Petrol,Individual,Automatic,4
Toyota,Fortuner,2017,5.25,23.19,146654,Petrol,Individual,Manual,2
Maruti,Swift,2007,0.5,17.59,107873,Diesel,Dealer,Manual,2
Maruti,Alto,2022,6.82,11.58,90857,Diesel,Individual,Manual,0
Toyota,Innova,2024,11.13,12.84,49624,CNG,Dealer,Automatic,1
Mahindra,Bolero,2008,0.5,23.67,81726,Petrol,Dealer,Manual,0
Mahindra,XUV500,2010,0.5,12.24,105536,Diesel,Individual,Automatic,1
Tata,Tiago,2015,2.02,24.29,116566,CNG,Dealer,Automatic,3
Toyota,Innova,2018,0.5,8.48,156849,CNG,Dealer,Manual,5
Tata,Harrier,2022,15.29,23.85,96937,CNG,Individual,Manual,4
Honda,Civic,2020,11.69,22.88,108300,Diesel,Dealer,Automatic,4
Honda,Civic,2018,0.5,7.52,187796,Diesel,Individual,Automatic,4
Mahindra,XUV500,2008,0.5,18.18,99642,CNG,Individual,Automatic,1
Toyota,Fortuner,2010,0.5,5.08,186700,CNG,Individual,Manual,1
Mahindra,Bolero,2005,0.5,5.9,93439,Petrol,Dealer,Automatic,1
Honda,City,2018,4.58,13.53,51748,Petrol,Dealer,Manual,2
Kia,Sonet,2014,0.5,21.12,147129,Diesel,Individual,Manual,4
Honda,Amaze,2006,0.5,11.93,82880,Diesel,Dealer,Automatic,2
Maruti,Swift,2007,0.5,10.18,71099,CNG,Individual,Automatic,1
Honda,Amaze,2011,0.5,15.08,153546,Petrol,Individual,Automatic,2
Kia,Sonet,2010,0.5,19.95,25754,Diesel,Individual,Automatic,0
Mahindra,Scorpio,2007,0.5,22.98,22060,Petrol,Individual,Automatic,1
Maruti,Swift,2021,11.21,22.49,176056,Diesel,Dealer,Automatic,5
Tata,Tiago,2020,8.05,19.68,154611,Petrol,Individual,Manual,2
Maruti,Dzire,2008,0.5,17.16,182179,Diesel,Dealer,Manual,3
Tata,Harrier,2015,2.46,10.95,12929,Diesel,Dealer,Manual,0
Toyota,Etios,2016,5.67,22.0,66235,Petrol,Dealer,Manual,0
Toyota,Innova,2007,0.5,13.35,43915,Petrol,Individual,Manual,1
Toyota,Innova,2014,0.5,17.57,188523,Petrol,Individual,Automatic,2
Toyota,Etios,2021,11.1,18.71,18678,Diesel,Individual,Manual,5
Kia,Sonet,2017,2.35,14.0,39349,CNG,Individual,Manual,3
Kia,Seltos,2014,0.5,11.63,107260,Petrol,Dealer,Manual,2
Mahindra,Scorpio,2018,3.33,13.82,134235,CNG,Dealer,Manual,0
Toyota,Innova,2006,0.5,15.73,179022,Petrol,Dealer,Manual,0
Maruti,Dzire,2017,0.5,8.21,143112,Petrol,Dealer,Manual,4
Hyundai,Verna,2020,0.5,5.76,175053,Petrol,Dealer,Manual,2
Toyota,Fortuner,2021,4.71,13.77,123893,CNG,Individual,Automatic,5
Tata,Tiago,2011,0.5,10.57,187465,Petrol,Dealer,Manual,0
Maruti,Swift,2018,2.37,8.75,93445,CNG,Dealer,Automatic,1
Honda,Amaze,2022,12.6,18.67,56468,Petrol,Individual,Manual,2
Hyundai,Creta,2006,0.5,9.39,87209,CNG,Dealer,Manual,1
Maruti,Swift,2015,0.5,7.62,154749,Diesel,Individual,Automatic,1
Kia,Seltos,2010,0.5,24.43,48691,Diesel,Individual,Manual,4
Maruti,Swift,2015,0.52,23.12,192903,Diesel,Dealer,Manual,4
Honda,Amaze,2016,0.5,9.3,163911,Diesel,Dealer,Manual,2
Kia,Seltos,2005,0.5,3.28,167006,CNG,Individual,Automatic,4
Hyundai,Verna,2010,0.5,7.34,7154,Petrol,Dealer,Automatic,3
Tata,Harrier,2009,0.5,16.96,159647,Petrol,Individual,Manual,1
Honda,City,2009,0.5,20.02,193599,Diesel,Dealer,Manual,0
Kia,Sonet,2015,1.86,24.87,147948,Petrol,Individual,Automatic,1
Mahindra,Bolero,2017,2.86,11.25,53949,CNG,Dealer,Manual,1
Tata,Harrier,2012,0.5,17.75,98282,Diesel,Dealer,Manual,5
Maruti,Baleno,2014,1.24,23.53,155349,Petrol,Dealer,Automatic,0
Kia,Sonet,2007,0.5,20.06,113705,Diesel,Dealer,Automatic,3
Maruti,Swift,2012,0.5,3.69,152099,Petrol,Individual,Automatic,0
Maruti,Dzire,2008,0.5,7.81,166691,Petrol,Dealer,Manual,5
Mahindra,Bolero,2017,3.76,13.04,27496,Diesel,Dealer,Manual,5
Tata,Harrier,2022,13.71,20.5,62070,Diesel,Individual,Automatic,4
Maruti,Dzire,2013,0.5,14.96,129258,CNG,Dealer,Manual,1
Hyundai,Venue,2023,11.05,12.57,38456,Diesel,Dealer,Manual,1
Kia,Sonet,2024,4.98,6.57,45115,CNG,Dealer,Manual,1
Mahindra,Bolero,2019,6.35,18.27,141855,CNG,Dealer,Manual,3
Honda,Civic,2011,0.5,14.2,185964,CNG,Individual,Automatic,4
Kia,Seltos,2009,0.5,7.4,155198,Diesel,Dealer,Automatic,2
Kia,Sonet,2022,2.38,4.04,108194,Diesel,Dealer,Manual,1
Mahindra,Scorpio,2006,0.5,9.46,113672,Petrol,Individual,Manual,5
Hyundai,Creta,2016,0.5,16.45,155967,CNG,Individual,Manual,0
Mahindra,XUV500,2007,0.5,21.14,53261,CNG,Dealer,Automatic,4
Kia,Seltos,2015,0.56,18.14,132312,Diesel,Individual,Manual,4
Hyundai,Venue,2010,0.5,3.05,15875,CNG,Individual,Manual,2
Mahindra,XUV500,2016,4.01,17.68,15187,Diesel,Dealer,Manual,5
Kia,Seltos,2014,0.5,14.71,143866,CNG,Dealer,Manual,4
Tata,Harrier,2022,7.07,11.93,109813,Petrol,Individual,Automatic,1
Maruti,Alto,2012,0.5,9.79,163532,CNG,Dealer,Automatic,0
Hyundai,i20,2014,0.5,5.55,189044,Diesel,Individual,Automatic,2
Toyota,Innova,2024,6.14,6.49,33469,Diesel,Dealer,Automatic,2
Honda,City,2020,3.63,8.91,117954,Petrol,Dealer,Automatic,1
Mahindra,Scorpio,2009,0.5,17.77,19513,Diesel,Dealer,Manual,5
Maruti,Baleno,2006,0.5,9.84,106173,Diesel,Individual,Manual,1
Hyundai,Verna,2022,7.83,14.96,83394,Diesel,Individual,Manual,4
Toyota,Etios,2015,2.38,22.02,104396,Diesel,Dealer,Automatic,5
Hyundai,Venue,2006,0.5,11.24,115592,Petrol,Dealer,Manual,4
Maruti,Dzire,2015,3.93,24.34,15907,CNG,Individual,Automatic,3
Honda,Civic,2022,0.5,3.44,166239,Diesel,Dealer,Manual,2
Mahindra,Bolero,2006,0.5,11.05,168892,Diesel,Dealer,Automatic,1
Toyota,Innova,2013,0.5,16.6,77299,CNG,Dealer,Automatic,4
Maruti,Dzire,2006,0.5,12.5,152835,Diesel,Individual,Automatic,0
Mahindra,Bolero,2017,0.5,3.66,163413,CNG,Individual,Manual,5
Hyundai,Creta,2014,0.5,14.54,176167,Diesel,Dealer,Automatic,2
Honda,Amaze,2012,0.5,23.39,160349,CNG,Dealer,Manual,2
Mahindra,Scorpio,2023,15.46,20.43,190417,Diesel,Dealer,Automatic,1
Maruti,Alto,2008,0.5,23.8,8347,CNG,Dealer,Manual,3
Maruti,Alto,2016,3.69,16.47,82795,Diesel,Individual,Manual,1
Maruti,Dzire,2021,8.61,15.98,144126,Diesel,Dealer,Manual,3
Hyundai,Creta,2020,1.8,3.53,76582,Diesel,Dealer,Automatic,1
Tata,Nexon,2018,8.79,23.64,34965,CNG,Dealer,Automatic,5
Kia,Sonet,2020,8.25,19.56,179070,CNG,Dealer,Automatic,3
Mahindra,Bolero,2023,14.27,20.03,148120,Diesel,Dealer,Manual,3
Toyota,Fortuner,2005,0.5,6.88,130057,Diesel,Individual,Automatic,2
Mahindra,Scorpio,2014,0.5,11.22,168376,Petrol,Dealer,Manual,0
Maruti,Baleno,2024,11.35,17.37,163610,Petrol,Dealer,Manual,4
Toyota,Etios,2022,10.84,17.16,139584,Petrol,Dealer,Manual,0
Toyota,Fortuner,2009,0.5,12.55,47849,Petrol,Dealer,Manual,5
Honda,Civic,2007,0.5,7.39,113634,Petrol,Individual,Automatic,1
Mahindra,Scorpio,2010,0.5,8.49,173435,Diesel,Dealer,Automatic,5
Kia,Seltos,2007,0.5,7.34,171096,CNG,Dealer,Automatic,2
Maruti,Baleno,2008,0.5,14.69,161467,Petrol,Individual,Manual,1
Honda,City,2013,0.5,18.23,126171,Diesel,Dealer,Manual,2
Honda,Civic,2012,0.5,3.47,42815,Diesel,Dealer,Manual,0
Mahindra,Bolero,2005,0.5,21.21,5656,CNG,Individual,Manual,2
Kia,Sonet,2005,0.5,6.79,77041,Petrol,Dealer,Automatic,0
Maruti,Baleno,2009,0.5,11.61,107998,Diesel,Dealer,Automatic,0
Hyundai,Creta,2010,0.5,21.18,134787,CNG,Dealer,Automatic,0
Tata,Tiago,2011,0.5,24.34,144766,Petrol,Dealer,Manual,1
Mahindra,Bolero,2015,1.49,21.56,128349,Diesel,Dealer,Manual,3
Mahindra,Scorpio,2024,3.91,5.98,34992,Diesel,Individual,Automatic,4
Kia,Sonet,2022,11.22,15.09,9090,CNG,Dealer,Automatic,2
Kia,Seltos,2013,0.99,16.78,78278,Diesel,Dealer,Automatic,0
Hyundai,Venue,2024,21.37,23.93,6338,Diesel,Dealer,Manual,4
Maruti,Dzire,2013,0.5,3.15,168046,Petrol,Dealer,Manual,3
